Source, Target,Type,Weight
hosi, rai,Directed,1
rai, ida-ne'eb,Directed,1
ida-ne'eb, esplika,Directed,1
esplika, ministra,Directed,1
ministra, saúde,Directed,1
saúde, tanba,Directed,1
tanba, governu,Directed,1
governu, planu,Directed,1
planu, de’it,Directed,1
de’it, acccto,Directed,1
acccto, hakarak,Directed,1
hakarak, lori,Directed,1
lori, sinovax,Directed,1
sinovax, pursentu,Directed,1
pursentu, ualu-nulu,Directed,1
ualu-nulu, tama,Directed,1
tama, mai,Directed,1
mai, timor,Directed,1
timor, hatan,Directed,1
hatan, ba,Directed,1
ba, ida,Directed,1
ida, ne’e,Directed,1
ne’e, ministra,Directed,1
ministra, saúde,Directed,1
saúde, hateten,Directed,1
hateten, katak,Directed,1
katak, governu,Directed,1
governu, presija,Directed,1
presija, haree,Directed,1
haree, hamutuk,Directed,1
hamutuk, no,Directed,1
no, tetu,Directed,1
tetu, ho,Directed,1
ho, rekomendasaun,Directed,1
rekomendasaun, hosi,Directed,1
hosi, organizasaun,Directed,1
organizasaun, mundiál,Directed,1
mundiál, ba,Directed,1
ba, saúde,Directed,1
saúde, oms,Directed,1
oms, antes,Directed,1
antes, foti,Directed,1
foti, desizaun,Directed,1
desizaun, ba,Directed,1
ba, vasina,Directed,1
vasina, seluk,Directed,1
seluk, ne'ebé,Directed,1
ne'ebé, mak,Directed,1
mak, ita,Directed,1
ita, hakarak,Directed,1
hakarak, lori,Directed,1
lori, mai,Directed,1
mai, timor-leste,Directed,1
timor-leste, dili,Directed,1
dili, marsu,Directed,1
marsu, hafoin,Directed,1
hafoin, halo,Directed,1
halo, tiha,Directed,1
tiha, inspesaun,Directed,1
inspesaun, urjente,Directed,1
urjente, ba,Directed,1
ba, foos,Directed,1
foos, nia,Directed,1
nia, folin,Directed,1
folin, iha,Directed,1
iha, merkadu,Directed,1
merkadu, postu-administrativu,Directed,1
postu-administrativu, same,Directed,1
same, iha,Directed,1
iha, segunda,Directed,1
segunda, ne’e,Directed,1
ne’e, administradór,Directed,1
administradór, munisípiu,Directed,1
munisípiu, manufahi,Directed,1
manufahi, arantes,Directed,1
arantes, isaac,Directed,1
isaac, sarmento,Directed,1
sarmento, hateten,Directed,1
hateten, nia,Directed,1
nia, halo,Directed,1
halo, ona,Directed,1
ona, enkontru,Directed,1
enkontru, ho,Directed,1
ho, komandu,Directed,1
komandu, polísia,Directed,1
polísia, manufahi,Directed,1
manufahi, hodi,Directed,1
hodi, informa,Directed,1
informa, ba,Directed,1
ba, ministru,Directed,1
ministru, administrasaun,Directed,1
administrasaun, estatál,Directed,1
estatál, katak,Directed,1
katak, loja,Directed,1
loja, sira,Directed,1
sira, iha,Directed,1
iha, manufahi,Directed,1
manufahi, bele,Directed,1
bele, hetan,Directed,1
hetan, karta,Directed,1
karta, autorizasaun,Directed,1
autorizasaun, hosi,Directed,1
hosi, komandu,Directed,1
komandu, polísia,Directed,1
polísia, manufahi,Directed,1
manufahi, hodi,Directed,1
hodi, sai,Directed,1
sai, hosi,Directed,1
hosi, manufahi,Directed,1
manufahi, ba,Directed,1
ba, tula,Directed,1
tula, sasán,Directed,1
sasán, nesesidade,Directed,1
nesesidade, bázika,Directed,1
bázika, iha,Directed,1
iha, munisípiu,Directed,1
munisípiu, aileu,Directed,1
aileu, ne’ebé,Directed,1
ne’ebé, nu’udar,Directed,1
nu’udar, fronteira,Directed,1
fronteira, entre,Directed,1
entre, manufahi-dili,Directed,1
manufahi-dili, no,Directed,1
no, la,Directed,1
la, ba,Directed,1
ba, to’o,Directed,1
to’o, dili,Directed,1
dili, administradór,Directed,1
administradór, ne’e,Directed,1
ne’e, dehan,Directed,1
dehan, desizaun,Directed,1
desizaun, refere,Directed,1
refere, aplika,Directed,1
aplika, atu,Directed,1
atu, antesipa,Directed,1
antesipa, estoke,Directed,1
estoke, nesesidade,Directed,1
nesesidade, bázika,Directed,1
bázika, menus,Directed,1
menus, iha,Directed,1
iha, manufahi,Directed,1
manufahi, enkuantu,Directed,1
enkuantu, ba,Directed,1
ba, loja,Directed,1
loja, sira,Directed,1
sira, iha,Directed,1
iha, kapitál,Directed,1
kapitál, dili,Directed,1
dili, nia,Directed,1
nia, esplika,Directed,1
esplika, katak,Directed,1
katak, sira,Directed,1
sira, transporta,Directed,1
transporta, de’it,Directed,1
de’it, sasán,Directed,1
sasán, nesesidade,Directed,1
nesesidade, bázika,Directed,1
bázika, ba,Directed,1
ba, to’o,Directed,1
to’o, aileu,Directed,1
aileu, maibé,Directed,1
maibé, sira,Directed,1
sira, mós,Directed,1
mós, tenke,Directed,1
tenke, hetan,Directed,1
hetan, karta,Directed,1
karta, autorizasaun,Directed,1
autorizasaun, hosi,Directed,1
hosi, sentru,Directed,1
sentru, integradu,Directed,1
integradu, jestaun,Directed,1
jestaun, krize,Directed,1
krize, iha,Directed,1
iha, dili,Directed,1
dili, nune’e,Directed,1
nune’e, iha,Directed,1
iha, segunda,Directed,1
segunda, ne’e,Directed,1
ne’e, loja,Directed,1
loja, balu,Directed,1
balu, trata,Directed,1
trata, ona,Directed,1
ona, karta,Directed,1
karta, autorizasaun,Directed,1
autorizasaun, iha,Directed,1
iha, komandu,Directed,1
komandu, polísia,Directed,1
polísia, manufahi,Directed,1
manufahi, atu,Directed,1
atu, ba,Directed,1
ba, tula,Directed,1
tula, sasán,Directed,1
sasán, loja,Directed,1
loja, nian,Directed,1
nian, iha,Directed,1
iha, aileu,Directed,1
aileu, dili,Directed,1
dili, marsu,Directed,1
marsu, relasiona,Directed,1
relasiona, ho,Directed,1
ho, eiz,Directed,1
eiz, primeiru-ministru,Directed,1
primeiru-ministru, pm,Directed,1
pm, marí,Directed,1
marí, alkatiri,Directed,1
alkatiri, nia,Directed,1
nia, lamentasaun,Directed,1
lamentasaun, katak,Directed,1
katak, governu,Directed,1
governu, no,Directed,1
no, estadu,Directed,1
estadu, nonook,Directed,1
nonook, de’it,Directed,1
de’it, ba,Directed,1
ba, situsaun,Directed,1
situsaun, atuál,Directed,1
atuál, iha,Directed,1
iha, timor-leste,Directed,1
timor-leste, ne’ebé,Directed,1
ne’ebé, enfrenta,Directed,1
enfrenta, hela,Directed,1
hela, pandemia,Directed,1
pandemia, covid,Directed,1
covid, no,Directed,1
no, kazu,Directed,1
kazu, mós,Directed,1
mós, aumenta,Directed,1
aumenta, maibé,Directed,1
maibé, parte,Directed,1
parte, balu,Directed,1
balu, nafatin,Directed,1
nafatin, la,Directed,1
la, kumpri,Directed,1
kumpri, regra,Directed,1
regra, serka,Directed,1
serka, sanitária,Directed,1
sanitária, pm,Directed,1
pm, taur,Directed,1
taur, matan,Directed,1
matan, ruak,Directed,1
ruak, responde,Directed,1
responde, katak,Directed,1
katak, importante,Directed,1
importante, liu,Directed,1
liu, mak,Directed,1
mak, ema,Directed,1
ema, hotu-hotu,Directed,1
hotu-hotu, tenke,Directed,1
tenke, kalma,Directed,1
kalma, tanba,Directed,1
tanba, xave,Directed,1
xave, atu,Directed,1
atu, rezolve,Directed,1
rezolve, situasaun,Directed,1
situasaun, atuál,Directed,1
atuál, iha,Directed,1
iha, timor-leste,Directed,1
timor-leste, mak,Directed,1
mak, komportamentu,Directed,1
komportamentu, no,Directed,1
no, vasina,Directed,1
vasina, tenke,Directed,1
tenke, kalma,Directed,1
kalma, ne’e,Directed,1
ne’e, importante,Directed,1
importante, loos,Directed,1
loos, ita,Directed,1
ita, bele,Directed,1
bele, ko’alia,Directed,1
ko’alia, to’o,Directed,1
to’o, iha,Directed,1
iha, ne’ebé,Directed,1
ne’ebé, de’it,Directed,1
de’it, mós,Directed,1
mós, xave,Directed,1
xave, iha,Directed,1
iha, buat,Directed,1
buat, rua,Directed,1
rua, de’it,Directed,1
de’it, ida,Directed,1
ida, ita-nia,Directed,1
ita-nia, komportamentu,Directed,1
komportamentu, ida,Directed,1
ida, mak,Directed,1
mak, vasina,Directed,1
vasina, ita,Directed,1
ita, la,Directed,1
la, halo,Directed,1
halo, milagre,Directed,1
milagre, vasina,Directed,1
vasina, seidauk,Directed,1
seidauk, iha,Directed,1
iha, presiza,Directed,1
presiza, ema,Directed,1
ema, nia,Directed,1
nia, komportamentu,Directed,1
komportamentu, taka,Directed,1
taka, ibun,Directed,1
ibun, uza,Directed,1
uza, máskara,Directed,1
máskara, fase,Directed,1
fase, liman,Directed,1
liman, labele,Directed,1
labele, halibur,Directed,1
halibur, malu,Directed,1
malu, kuandu,Directed,1
kuandu, moras,Directed,1
moras, ona,Directed,1
ona, informa,Directed,1
informa, lalais,Directed,1
lalais, ba,Directed,1
ba, saúde,Directed,1
saúde, liu,Directed,1
liu, ida,Directed,1
ida, ne’e,Directed,1
ne’e, laiha,Directed,1
laiha, dehan,Directed,1
dehan, pm,Directed,1
pm, taur,Directed,1
taur, hafoin,Directed,1
hafoin, hasoru,Directed,1
hasoru, malu,Directed,1
malu, ho,Directed,1
ho, prezidente,Directed,1
prezidente, repúblika,Directed,1
repúblika, francisco,Directed,1
francisco, guterres,Directed,1
guterres, lú,Directed,1
lú, olo,Directed,1
olo, iha,Directed,1
iha, kuarta,Directed,1
kuarta, ne’e,Directed,1
ne’e, iha,Directed,1
iha, palásiu,Directed,1
palásiu, prezidensiál,Directed,1
prezidensiál, dili,Directed,1
dili, dili,Directed,1
dili, marsu,Directed,1
marsu, diretór,Directed,1
diretór, edukasaun,Directed,1
edukasaun, munisípiu,Directed,1
munisípiu, manufahi,Directed,1
manufahi, trinito,Directed,1
trinito, sarmento,Directed,1
sarmento, informa,Directed,1
informa, ohin,Directed,1
ohin, iha,Directed,1
iha, manufahi,Directed,1
manufahi, katak,Directed,1
katak, governu,Directed,1
governu, sei,Directed,1
sei, oferese,Directed,1
oferese, bolsu,Directed,1
bolsu, estudu,Directed,1
estudu, ba,Directed,1
ba, família,Directed,1
família, kbiit-laek,Directed,1
kbiit-laek, nia,Directed,1
nia, oan,Directed,1
oan, hamutuk,Directed,1
hamutuk, na’in,Directed,1
na’in, ne’ebé,Directed,1
ne’ebé, remata,Directed,1
remata, ona,Directed,1
ona, estudu,Directed,1
estudu, nível,Directed,1
nível, sekundáriu,Directed,1
sekundáriu, iha,Directed,1
iha, tinan,Directed,1
tinan, no,Directed,1
no, maibé,Directed,1
maibé, la,Directed,1
la, kontinua,Directed,1
kontinua, estudu,Directed,1
estudu, ba,Directed,1
ba, nível,Directed,1
nível, ensinu,Directed,1
ensinu, superiór,Directed,1
superiór, tanba,Directed,1
tanba, família,Directed,1
família, laiha,Directed,1
laiha, kbiit,Directed,1
kbiit, atu,Directed,1
atu, haforsa,Directed,1
haforsa, trinito,Directed,1
trinito, esplika,Directed,1
esplika, bolsu,Directed,1
bolsu, estudu,Directed,1
estudu, ne’e,Directed,1
ne’e, governu,Directed,1
governu, oferese,Directed,1
oferese, liuhosi,Directed,1
liuhosi, fundu,Directed,1
fundu, dezenvolvimentu,Directed,1
dezenvolvimentu, kapitál,Directed,1
kapitál, umanu,Directed,1
umanu, sigla,Directed,1
sigla, portugés,Directed,1
portugés, fdch,Directed,1
fdch, ho,Directed,1
ho, programa,Directed,1
programa, hakbiit,Directed,1
hakbiit, atu,Directed,1
atu, kbiit-laek,Directed,1
kbiit-laek, nia,Directed,1
nia, oan,Directed,1
oan, hirak,Directed,1
hirak, ne’e,Directed,1
ne’e, bele,Directed,1
bele, kontinua,Directed,1
kontinua, hikas,Directed,1
hikas, estudu,Directed,1
estudu, iha,Directed,1
iha, nível,Directed,1
nível, ensinu,Directed,1
ensinu, superiór,Directed,1
superiór, nia,Directed,1
nia, dehan,Directed,1
dehan, katak,Directed,1
katak, sirkulár,Directed,1
sirkulár, hosi,Directed,1
hosi, governu,Directed,1
governu, sentrál,Directed,1
sentrál, ba,Directed,1
ba, bolsu,Directed,1
bolsu, estudu,Directed,1
estudu, ne’e,Directed,1
ne’e, distribui,Directed,1
distribui, ona,Directed,1
ona, ba,Directed,1
ba, xefe,Directed,1
xefe, suku,Directed,1
suku, iha,Directed,1
iha, munisípiu,Directed,1
munisípiu, manufahi,Directed,1
manufahi, hodi,Directed,1
hodi, identifika,Directed,1
identifika, família,Directed,1
família, kbiit-laek,Directed,1
kbiit-laek, sira-nia,Directed,1
sira-nia, ona,Directed,1
ona, kada,Directed,1
kada, suku,Directed,1
suku, benefisiáriu,Directed,1
benefisiáriu, ema,Directed,1
ema, na’in,Directed,1
na’in, rua,Directed,1
rua, ne’ebé,Directed,1
ne’ebé, finaliza,Directed,1
finaliza, ona,Directed,1
ona, sira-nia,Directed,1
sira-nia, estudu,Directed,1
estudu, iha,Directed,1
iha, nível,Directed,1
nível, sekundáriu,Directed,1
sekundáriu, maibé,Directed,1
maibé, seidauk,Directed,1
seidauk, kontinua,Directed,1
kontinua, ba,Directed,1
ba, nível,Directed,1
nível, ensinu,Directed,1
ensinu, superiór,Directed,1
superiór, nune’e,Directed,1
nune’e, no,Directed,1
no, finalista,Directed,1
finalista, sira,Directed,1
sira, ne’ebé,Directed,1
ne’ebé, mak,Directed,1
mak, daudauk,Directed,1
daudauk, ne’e,Directed,1
ne’e, rejista,Directed,1
rejista, ona,Directed,1
ona, iha,Directed,1
iha, edukasaun,Directed,1
edukasaun, munisipál,Directed,1
munisipál, ho,Directed,1
ho, totál,Directed,1
totál, kandidatu,Directed,1
kandidatu, benefisiáriu,Directed,1
benefisiáriu, ema,Directed,1
ema, na’in,Directed,1
na’in, ne’e,Directed,1
ne’e, duni,Directed,1
duni, daudauk,Directed,1
daudauk, ne’e,Directed,1
ne’e, ekipa,Directed,1
ekipa, verifikasaun,Directed,1
verifikasaun, verifika,Directed,1
verifika, hela,Directed,1
hela, dokumentu,Directed,1
dokumentu, hosi,Directed,1
hosi, kandidatu,Directed,1
kandidatu, na’in,Directed,1
na’in, ba,Directed,1
ba, bolsu,Directed,1
bolsu, estudu,Directed,1
estudu, refere,Directed,1
refere, hodi,Directed,1
hodi, hein,Directed,1
hein, ekipa,Directed,1
ekipa, fdch,Directed,1
fdch, re-verifika,Directed,1
re-verifika, hikas,Directed,1
hikas, atu,Directed,1
atu, bele,Directed,1
bele, deside,Directed,1
deside, ka,Directed,1
ka, selesiona,Directed,1
selesiona, na’in,Directed,1
na’in, ne’ebé,Directed,1
ne’ebé, merese,Directed,1
merese, duni,Directed,1
duni, atu,Directed,1
atu, hetan,Directed,1
hetan, bolsu,Directed,1
bolsu, estudu,Directed,1
estudu, refere,Directed,1
refere, dili,Directed,1
dili, marsu,Directed,1
marsu, ministériu,Directed,1
ministériu, negósiu,Directed,1
negósiu, estranjeiru,Directed,1
estranjeiru, no,Directed,1
no, kooperasaun,Directed,1
kooperasaun, mnek,Directed,1
mnek, haktuir,Directed,1
haktuir, iha,Directed,1
iha, komunikadu,Directed,1
komunikadu, imprensa,Directed,1
imprensa, ne’ebé,Directed,1
ne’ebé, divulga,Directed,1
divulga, ohin,Directed,1
ohin, katak,Directed,1
katak, iha,Directed,1
iha, sexta,Directed,1
sexta, liubá,Directed,1
liubá, parte,Directed,1
parte, mnek,Directed,1
mnek, no,Directed,1
no, ministériu,Directed,1
ministériu, finansa,Directed,1
finansa, mf,Directed,1
mf, halo,Directed,1
halo, ona,Directed,1
ona, transferénsia,Directed,1
transferénsia, pagamentu,Directed,1
pagamentu, renda,Directed,1
renda, tinan,Directed,1
tinan, nian,Directed,1
nian, ba,Directed,1
ba, embaixada,Directed,1
embaixada, no,Directed,1
no, konsuladu,Directed,1
konsuladu, sira,Directed,1
sira, iha,Directed,1
iha, rai-li’ur,Directed,1
rai-li’ur, hamutuk,Directed,1
hamutuk, ruanulu,Directed,1
ruanulu, no,Directed,1
no, mós,Directed,1
mós, halo,Directed,1
halo, ona,Directed,1
ona, transferénsia,Directed,1
transferénsia, pagamentu,Directed,1
pagamentu, kustu,Directed,1
kustu, operasionál,Directed,1
operasionál, períodu,Directed,1
períodu, janeiru,Directed,1
janeiru, to’o,Directed,1
to’o, juñu,Directed,1
juñu, ba,Directed,1
ba, embaixada,Directed,1
embaixada, no,Directed,1
no, konsuladu,Directed,1
konsuladu, sira,Directed,1
sira, iha,Directed,1
iha, rai-li’ur,Directed,1
rai-li’ur, hamutuk,Directed,1
hamutuk, lima,Directed,1
lima, totál,Directed,1
totál, orsamentu,Directed,1
orsamentu, ne’ebé,Directed,1
ne’ebé, mnek,Directed,1
mnek, no,Directed,1
no, mf,Directed,1
mf, transfere,Directed,1
transfere, ba,Directed,1
ba, renda,Directed,1
renda, no,Directed,1
no, kustu,Directed,1
kustu, operasionál,Directed,1
operasionál, ne’e,Directed,1
ne’e, hamutuk,Directed,1
hamutuk, embaixada,Directed,1
embaixada, no,Directed,1
no, konsuladu,Directed,1
konsuladu, ruanulu,Directed,1
ruanulu, ne’ebé,Directed,1
ne’ebé, simu,Directed,1
simu, transferénsia,Directed,1
transferénsia, pagamentu,Directed,1
pagamentu, ba,Directed,1
ba, renda,Directed,1
renda, tinan,Directed,1
tinan, nian,Directed,1
nian, ne’e,Directed,1
ne’e, mak,Directed,1
mak, hanesan,Directed,1
hanesan, konsuladu,Directed,1
konsuladu, sidney,Directed,1
sidney, konsuladu,Directed,1
konsuladu, darwin,Directed,1
darwin, konsuladu,Directed,1
konsuladu, atambua,Directed,1
atambua, brunei,Directed,1
brunei, darussalam,Directed,1
darussalam, kamboja,Directed,1
kamboja, kuba,Directed,1
kuba, mosambike,Directed,1
mosambike, filipina,Directed,1
filipina, korea,Directed,1
korea, súl,Directed,1
súl, xina,Directed,1
xina, vatikanu,Directed,1
vatikanu, estadu,Directed,1
estadu, unidus,Directed,1
unidus, amérika,Directed,1
amérika, laos,Directed,1
laos, reinu,Directed,1
reinu, unidu,Directed,1
unidu, cplp,Directed,1
cplp, bruxelas,Directed,1
bruxelas, malázia,Directed,1
malázia, birmánia,Directed,1
birmánia, nova,Directed,1
nova, zelándia,Directed,1
zelándia, no,Directed,1
no, japaun,Directed,1
japaun, enkuantu,Directed,1
enkuantu, embaixada,Directed,1
embaixada, no,Directed,1
no, konsuladu,Directed,1
konsuladu, lima,Directed,1
lima, ne’ebé,Directed,1
ne’ebé, simu,Directed,1
simu, tranferénsia,Directed,1
tranferénsia, pagamentu,Directed,1
pagamentu, ba,Directed,1
ba, kustu,Directed,1
kustu, operasionál,Directed,1
operasionál, mak,Directed,1
mak, hanesan,Directed,1
hanesan, nova,Directed,1
nova, iorke,Directed,1
iorke, bruxelas,Directed,1
bruxelas, tailándia,Directed,1
tailándia, vietname,Directed,1
vietname, no,Directed,1
no, jénebra,Directed,1
jénebra, transferénsia,Directed,1
transferénsia, pagamentu,Directed,1
pagamentu, renda,Directed,1
renda, ba,Directed,1
ba, embaixada,Directed,1
embaixada, timor-leste,Directed,1
timor-leste, iha,Directed,1
iha, brazíl,Directed,1
brazíl, ba,Directed,1
ba, tinan,Directed,1
tinan, nian,Directed,1
nian, no,Directed,1
no, kustu,Directed,1
kustu, operasionál,Directed,1
operasionál, ba,Directed,1
ba, embaixada,Directed,1
embaixada, timor-leste,Directed,1
timor-leste, iha,Directed,1
iha, vatikanu,Directed,1
vatikanu, ba,Directed,1
ba, períodu,Directed,1
períodu, janeiru,Directed,1
janeiru, to’o,Directed,1
to’o, juñu,Directed,1
juñu, mnek,Directed,1
mnek, submete,Directed,1
submete, ona,Directed,1
ona, ba,Directed,1
ba, mf,Directed,1
mf, no,Directed,1
no, sei,Directed,1
sei, prosesa,Directed,1
prosesa, iha,Directed,1
iha, semana,Directed,1
semana, ida,Directed,1
ida, ne’e,Directed,1
ne’e, nia,Directed,1
nia, laran,Directed,1
laran, dili,Directed,1
dili, fevereiru,Directed,1
fevereiru, iha,Directed,1
iha, tinan,Directed,1
tinan, arkivu,Directed,1
arkivu, no,Directed,1
no, muzéu,Directed,1
muzéu, rezisténsia,Directed,1
rezisténsia, timorrense,Directed,1
timorrense, amrt,Directed,1
amrt, rekolla,Directed,1
rekolla, reseita,Directed,1
reseita, hamutuk,Directed,1
hamutuk, dólar,Directed,1
dólar, amerikanu,Directed,1
amerikanu, hosi,Directed,1
hosi, billete,Directed,1
billete, sira,Directed,1
sira, ne'ebé,Directed,1
ne'ebé, vizitante,Directed,1
vizitante, sira,Directed,1
sira, sosa,Directed,1
sosa, wainhira,Directed,1
wainhira, vizita,Directed,1
vizita, amrt,Directed,1
amrt, dili,Directed,1
dili, diretór,Directed,1
diretór, jestaun,Directed,1
jestaun, no,Directed,1
no, administrasaun,Directed,1
administrasaun, amrt,Directed,1
amrt, abr,Directed,1
abr, o,Directed,1
o, marino,Directed,1
marino, dos,Directed,1
dos, santos,Directed,1
santos, hateten,Directed,1
hateten, ohin,Directed,1
ohin, iha,Directed,1
iha, edifísiu,Directed,1
edifísiu, amrt,Directed,1
amrt, katak,Directed,1
katak, reseita,Directed,1
reseita, ne'ebé,Directed,1
ne'ebé, amrt,Directed,1
amrt, rekolla,Directed,1
rekolla, iha,Directed,1
iha, menus,Directed,1
menus, relasiona,Directed,1
relasiona, ho,Directed,1
ho, pandemia,Directed,1
pandemia, covid,Directed,1
covid, ne'ebé,Directed,1
ne'ebé, halo,Directed,1
halo, amrt,Directed,1
amrt, ladún,Directed,1
ladún, hetan,Directed,1
hetan, vizitante,Directed,1
vizitante, barak,Directed,1
barak, ita,Directed,1
ita, hatene,Directed,1
hatene, katak,Directed,1
katak, agora,Directed,1
agora, situasaun,Directed,1
situasaun, covid,Directed,1
covid, ema,Directed,1
ema, estranjeiru,Directed,1
estranjeiru, sira,Directed,1
sira, la,Directed,1
la, mai,Directed,1
mai, no,Directed,1
no, ema,Directed,1
ema, iha,Directed,1
iha, rai-laran,Directed,1
rai-laran, de'it,Directed,1
de'it, mak,Directed,1
mak, vizita,Directed,1
vizita, nune'e,Directed,1
nune'e, ami,Directed,1
ami, rekolla,Directed,1
